date_stamp,date,day,month,year,city,state,location,geo_longitude,geo_latitude,geo_accuracy,shape,summary
41958,11/15/14,15,11,2014,Attleboro,MA,"Attleboro, MA",-71.2856082,41.9445441,administrative,Triangle,"Triangle black, no light in any side. 3-4x speed of an airplane, sky was fully clear and 30 or 20 deg."
41958,11/15/14,15,11,2014,Virginia Beach,VA,"Virginia Beach, VA",-76.05092502,36.7953025,city,Fireball,"Son, wife and I saw 3 of what looked to be fireballs traveling directly vertical at a fast pace."
41958,11/15/14,15,11,2014,New York City,NY,"New York City, NY",-73.9865812,40.7305991,city,Fireball,Walking home w/ my sister. I squeeze her arm and yelled look at the blue light. We saw a bright blue glowing ball in the sky.
41958,11/15/14,15,11,2014,Roswell,GA,"Roswell, GA",-84.360022,34.02332,administrative,Changing,Small craft - separated into 2 - sped off quickly.
41958,11/15/14,15,11,2014,Navajo Lake,UT,"Navajo Lake, UT",-112.7674396,37.524979,reservoir,Circle,Green lights appear at Navajo Lake. ((NUFORC Note: We suspect bird droppings on the passenger window. PD))
41958,11/15/14,15,11,2014,Largo,FL,"Largo, FL",-82.7873244,27.9094665,city,Sphere,"About 9 spheres maybe 10 feet diameter, very high in clear sky, performing aerobatics including triangles, then organizing and flying"
41958,11/15/14,15,11,2014,Valparaiso,IN,"Valparaiso, IN",-87.0611412,41.4730948,city,Light,Small white flying object flying faster than a normal aircraft.
41958,11/15/14,15,11,2014,Tega Cay,SC,"Tega Cay, SC",-81.0278546,35.024312,city,,Looking E just above the horizon. Saw one flash of light that lasted for a sec. After it vanished 2 lights appeared in the
41958,11/15/14,15,11,2014,Santee,CA,"Santee, CA",-116.9739167,32.8383828,city,Other,Blobs of fire falling from sky.
41958,11/15/14,15,11,2014,Cambria,NY,"Cambria, NY",-78.8194813,43.1778342,hamlet,Chevron,"Stationary bright white light sometimes flashing also red green at times, sometimes large white middle. ((NUFORC Note: Star?? PD))"
41958,11/15/14,15,11,2014,Burgettstown,PA,"Burgettstown, PA",-80.3928423,40.3820133,administrative,Sphere,2 round spheres white in clouds going in circles around each other.
41958,11/15/14,15,11,2014,San Luis Obispo,CA,"San Luis Obispo, CA",-120.6596156,35.2827525,city,,"At night remote bluff in Cen Cal. Spotted 30+ highly advanced ""stars"" until next am, witnessed un-nerving things."
41957,11/14/14,14,11,2014,Lakewood,WA,"Lakewood, WA",-122.5164,47.1714085,city,Fireball,What is this?
41957,11/14/14,14,11,2014,Gurdon,AR,"Gurdon, AR",-93.15545498,33.914977,city,Unknown,Life changing. ((NUFORC Note: Source provides no significant information. PD))
41957,11/14/14,14,11,2014,Shapleigh,ME,"Shapleigh, ME",-70.8481164,43.5406359,administrative,Fireball,"On 11/14/14 at approx. 10:30 pm from my window facing E, I noticed a bright light, similar to a fireball, darting back and forth."
41957,11/14/14,14,11,2014,Deerfield,WI,"Deerfield, WI",-89.0756675,43.0519434,administrative,Triangle,"Triangle shaped, many red lights, close to ground, hovered away fast. When seen, phone died."
41957,11/14/14,14,11,2014,Folsom,CA,"Folsom, CA",-121.1439187,38.6745755,city,Other,Object spotted overhead moving quickly from east to west with three linear non-flashing lights.
41957,11/14/14,14,11,2014,Vallejo,CA,"Vallejo, CA",-122.2566367,38.1040864,city,Circle,Bright orange orb in the sky.
41957,11/14/14,14,11,2014,Asbury,IA,"Asbury, IA",-90.7515023,42.5137905,city,Formation,"A large cluster of 50+ red objects were sighted or 11/14/2014 in Asbury, Iowa."
41957,11/14/14,14,11,2014,San Mateo,CA,"San Mateo, CA",-122.3330573,37.496904,administrative,Other,"A new scooter shaped aircraft like something from the Jetsons, but more likea hemi police bike."
41957,11/14/14,14,11,2014,St-Augustine,FL,"St-Augustine, FL",-81.314517,29.894691,administrative,Other,"Five bright lights in a pentagon formation swaying in the sky of St-Augustine, FL."
41957,11/14/14,14,11,2014,Fairfield,CA,"Fairfield, CA",-122.0768966,38.233655,city,Other,Curtain-shaped object shimmering/pulsating for 45 minutes. Southern sky. Seen by two people.
41957,11/14/14,14,11,2014,Dallas,TX,"Dallas, TX",-96.7968994,32.7761963,city,Rectangle,"A single, rectangle shaped object with red lights and alternating blinking white lights, like hazard lights flew over Dallas, Texas."
41957,11/14/14,14,11,2014,Bellingham,MA,"Bellingham, MA",-71.4745055,42.0867641,administrative,Light,Many yellow-orange objects crossing sky all in one direction.
41957,11/14/14,14,11,2014,Allentown,PA,"Allentown, PA",-75.4712794,40.6022059,city,Formation,Formation of 10+ white/red lights moving & then stationary on 11/14/14 at 5:45 PM approached by light aircraft near Allentown Pa.
41957,11/14/14,14,11,2014,Hopkins,MN,"Hopkins, MN",-93.4074945,44.9271194,city,Disk,"Shiny, silver disc over Hopkins, MN."
41957,11/14/14,14,11,2014,Chandler,AZ,"Chandler, AZ",-111.8408605,33.3066739,city,Cylinder,"I witnessed a black, cylinder-shaped UFO in Phoenix, Arizona."
41957,11/14/14,14,11,2014,Honolulu,HI,"Honolulu, HI",-157.8556764,21.304547,administrative,Fireball,Two fire balls flying parallel to one another leaving a long streak of light.
41957,11/14/14,14,11,2014,Sacaton,AZ,"Sacaton, AZ",-111.7581876,33.086806,administrative,Fireball,Bright green fireball and tail falling toward the ground.
41957,11/14/14,14,11,2014,Sandpoint,ID,"Sandpoint, ID",-116.5532476,48.2765903,city,Circle,Very vivid image of it in my mind; I will never forget it.
41957,11/14/14,14,11,2014,Rogers,AR,"Rogers, AR",-94.13303035,36.335571,city,Light,"A light (kind of green/blue) moving across the sky (very fast), and then disappears in the air."
41956,11/13/14,13,11,2014,Tucson,AZ,"Tucson, AZ",-110.9264759,32.2217422,city,Formation,"Casino del Sol area, huge disc-shaped lights."
41956,11/13/14,13,11,2014,Huron,SD,"Huron, SD",-98.2143881,44.36308,city,Triangle,The UFO looked BIG.
41956,11/13/14,13,11,2014,Menifee,CA,"Menifee, CA",-117.1770437,33.6864432,city,Changing,"Most unusual yellowish brown shape I've ever seen, moved extremely odd, then vanished"
41956,11/13/14,13,11,2014,Huron,SD,"Huron, SD",-98.2143881,44.36308,city,Triangle,3 red glowing lights.
41956,11/13/14,13,11,2014,Pico Rivera,CA,"Pico Rivera, CA",-118.096735,33.9830688,city,Triangle,"Red, and White flashing lights flying over Pico Rivera, Ca"
41956,11/13/14,13,11,2014,Norwalk,CA,"Norwalk, CA",-118.0849169,33.9092802,city,Sphere,"3 witnesses reported 2 speeding helicopters chasing a white orb northbound over Norwalk, CA."
41956,11/13/14,13,11,2014,West Milton,OH,"West Milton, OH",-84.3280022,39.9625534,administrative,Other,Aircraft that looked like a small airliner hovering less than 100 feet off the ground.
41956,11/13/14,13,11,2014,Columbia,AL,"Columbia, AL",-85.1115965,31.2926762,village,Formation,I noticed 4-5 orb-like anomalies moving in formation across the evening sky.
41956,11/13/14,13,11,2014,Lilburn,GA,"Lilburn, GA",-84.1429719,33.8901036,city,Cigar,"Skinny white plane-like craft, no windows, engines on tail, wings pointing upward on ends, suspected drone."
41955,11/12/14,12,11,2014,Hedgesville,WV,"Hedgesville, WV",-77.9949993,39.5534303,administrative,Unknown,White ball moving up.
41955,11/12/14,12,11,2014,Columbia,SC,"Columbia, SC",-81.0348144,34.0007104,city,Fireball,Fireball in the sky.
41955,11/12/14,12,11,2014,Plymouth Meeting,PA,"Plymouth Meeting, PA",-75.28448691,40.1105915,census,Diamond,"((HOAX)) It's a clear cold, night. I was taking trash out. There was this very bright object, brighter than any stars flickering"
41955,11/12/14,12,11,2014,Georgetown,KY,"Georgetown, KY",-84.5588311,38.2097967,city,Circle,Huge circular light formation.
41955,11/12/14,12,11,2014,Lynnwood,WA,"Lynnwood, WA",-122.3053932,47.8278656,city,Sphere,Fast red/orange light over western Washinton .
41955,11/12/14,12,11,2014,Philadelphia,PA,"Philadelphia, PA",-75.163789,39.952335,city,Light,Lights flickering in the North Western Sky over Philly/Yeadon Area
41955,11/12/14,12,11,2014,Harrisburg,PA,"Harrisburg, PA",-76.8861122,40.2663107,city,,"Strange lights lower Paxton Township, Harrisburg, PA."
41955,11/12/14,12,11,2014,Bermuda Run,NC,"Bermuda Run, NC",-80.4219996,36.0037477,administrative,Sphere,"Just before dusk, a large sphere (similar to automobile headlight) observed flying in the sky by a walker."
41955,11/12/14,12,11,2014,Central City,NE,"Central City, NE",-98.0017249,41.1158475,city,Light,Light orbs seen in daylight with sun setting.
41955,11/12/14,12,11,2014,Somers Point,NJ,"Somers Point, NJ",-74.594601,39.3176158,city,Circle,We where out on the back deck facing west smoking a cigarette. There were about 6 jets with contrails as we watched them we saw it. Alm
41955,11/12/14,12,11,2014,Virginia Beach,VA,"Virginia Beach, VA",-76.05092502,36.7953025,city,Disk,Silver disk seen hovering near Ferrell Parkway.
41955,11/12/14,12,11,2014,Waterloo,IA,"Waterloo, IA",-92.3429631,42.4927641,city,Cigar,((HOAX??)) It flew low just above the trees. It a dark grey it moved fast with no sound. It was huge.
41955,11/12/14,12,11,2014,Bernalillo,NM,"Bernalillo, NM",-106.6870693,35.0349239,administrative,Other,Plane flying close to the ground followed by object on opposite side traveling horizontally towards mountains.
41955,11/12/14,12,11,2014,Ashland,NH,"Ashland, NH",-71.6306325,43.6953512,administrative,Sphere,8 ufo's in formation in cloud.
41955,11/12/14,12,11,2014,Burien,WA,"Burien, WA",-122.3485274,47.469918,city,,Looked outside got home from work saw 2 welding fireball objects hovering above ghe sound north end of vashon island.The livht was so i
41954,11/11/14,11,11,2014,Franklin,LA,"Franklin, LA",-88.9335327,37.9765409,administrative,Other,Object with about 6 green circular lights with a centered red light above.
41954,11/11/14,11,11,2014,Wade,NC,"Wade, NC",-78.7361323,35.1629419,administrative,Light,Since I made my first report on the 7th I have witnessed the same thing 4 different nights and it is happening right now as I type this
41954,11/11/14,11,11,2014,Palm Beach,FL,"Palm Beach, FL",-80.4494174,26.6279798,administrative,Circle,"Bright light traveling speeds over 2,000 mph with no sound heading towards keys from palm beach 11/11/14"
41954,11/11/14,11,11,2014,Allen,TX,"Allen, TX",-96.6705503,33.1031744,town,Triangle,Drone or UFO.
41954,11/11/14,11,11,2014,Pawleys Island,SC,"Pawleys Island, SC",-79.1215912,33.4293486,administrative,Unknown,"Was watching a plane in the sky heading south, and from the far north I noticed another plane with blinking lights coming south."
41954,11/11/14,11,11,2014,Delray Beach,FL,"Delray Beach, FL",-80.0728201,26.4614625,city,Formation,"Numerous lights either moving in formation, or as part of a larger UFO going south 1/2 mile west of the coastline in Delray Beach, FL"
41954,11/11/14,11,11,2014,Sutherlin,OR,"Sutherlin, OR",-123.3123598,43.3896628,city,Fireball,Nine craft 3 by 3 flying south over I-5 changing formation and then elevating.
41954,11/11/14,11,11,2014,Pittsburgh,PA,"Pittsburgh, PA",-79.9900861,40.4416941,city,Formation,5 red lights hovering over airport.
41954,11/11/14,11,11,2014,Attleboro,MA,"Attleboro, MA",-71.2856082,41.9445441,administrative,Cone,Went to my car round 5:45 pm look up before getting in the car and saw this cone like shape blue colored. They was a plane also in view
41954,11/11/14,11,11,2014,Newport,VT,"Newport, VT",-72.2044622,44.935837,city,Light,Single orange silent light.
41954,11/11/14,11,11,2014,Rochester,NH,"Rochester, NH",-70.9753629,43.3050631,city,Fireball,At 5:00 pm first orange glowing lights (Orange Fire Balls) seen were a set of 3 in a triangle shape approximately over Loan Oak Ice Cre
41954,11/11/14,11,11,2014,Albuquerque,NM,"Albuquerque, NM",-106.6509851,35.0841034,city,Oval,"Oval cloudlike only spot in day blue sky then see more silver color slowing moving,then disappear"
41954,11/11/14,11,11,2014,Tucson,AZ,"Tucson, AZ",-110.9264759,32.2217422,city,Changing,"Two stars moving closer emitting a sparkling, shimmering object."
41954,11/11/14,11,11,2014,Pittsburgh,PA,"Pittsburgh, PA",-79.9900861,40.4416941,city,Formation,"Two stars moving closer emitting a sparkling, shimmering object."
41954,11/11/14,11,11,2014,Lake Worth,FL,"Lake Worth, FL",-80.06267318,26.62121345,administrative,Triangle,Self illuminated dull-amber color boomerang flying sporadically
41953,11/10/14,10,11,2014,Cold Springs,KY,"Cold Springs, KY",-83.163511,38.3046333,hamlet,Triangle,"Triangular-shape object with 2 bright front lights and several multi-colored dim lights hovered above houses, then slowly moved on."
41953,11/10/14,10,11,2014,Anaheim,CA,"Anaheim, CA",-117.911732,33.8347516,city,Oval,"Bright, Fast, and Red."
41953,11/10/14,10,11,2014,Montgomeryville,PA,"Montgomeryville, PA",-75.23850693,40.2498255,census,Circle,I was driving off the PA Turnpike at the 309 exit. I was heading North bound onto 309 when a bright light appeared in the sky to the W
41953,11/10/14,10,11,2014,Portland,OR,"Portland, OR",-122.6741949,45.5202471,city,Triangle,Two bright hat-shaped objects hovering then flying away in Portland.
41953,11/10/14,10,11,2014,Nashville,TN,"Nashville, TN",-86.7743419,36.1622257,city,Fireball,Sighting replicated two nights in a row in West Nashville.
41953,11/10/14,10,11,2014,Lexington,SC,"Lexington, SC",-81.2362107,33.9815369,administrative,Light,Bright red-orange object that looked like a star.
41953,11/10/14,10,11,2014,Tunkhannock,PA,"Tunkhannock, PA",-75.946588,41.5386878,administrative,Oval,I Live in Root Hollow Forkston Twp. Pa. Nov. 10th about 9p.m. surrounded by mts. I am still excited this a.m and shaking. A yellow gold
41953,11/10/14,10,11,2014,Long Lane,MO,"Long Lane, MO",-92.9093477,37.6114305,hamlet,Changing,"More odd lights in Long Lane, no feasible explanation."
41953,11/10/14,10,11,2014,Holtsville,NY,"Holtsville, NY",-73.0451085,40.8153762,administrative,Light,A bright light sat there in the sky for 2 seconds and shot across the sky on a angle faster then any thing I've ever seen.
41953,11/10/14,10,11,2014,Madera,CA,"Madera, CA",-119.7737991,37.1716264,administrative,Oval,"3 red oval object seen flying thru sky in Madera, CA."
41953,11/10/14,10,11,2014,Dover,NH,"Dover, NH",-70.8739158,43.198057,city,Circle,We thought it was a flare but it was flying fast up into the sky. We watched it travel across the sky and then it disappeared.
41953,11/10/14,10,11,2014,Kansas City,KS,"Kansas City, KS",-94.7495246,39.1146799,city,Disk,"3 UFOs in clouds, chasing each other. ((NUFORC Note: Possible advertising lights? PD))"
41953,11/10/14,10,11,2014,Hamden,CT,"Hamden, CT",-72.8968716,41.3959287,administrative,Light,"Object moved from South to North flashing every five seconds, otherwise not visible."
41953,11/10/14,10,11,2014,Ijamsville,MD,"Ijamsville, MD",-77.3227621,39.3603809,hamlet,Light,My son and I observed a light that appeared to move very quickly in a non-linear motion and then disappear.
41953,11/10/14,10,11,2014,Frederick,MD,"Frederick, MD",-77.4105783,39.414443,city,Light,"Light moving too fast, broke physics (our tech), and disappeared."
41953,11/10/14,10,11,2014,Reno,NV,"Reno, NV",-119.8136744,39.52927,city,Triangle,11/10/14 around 10:00pm - V shaped light formation over in west Reno.
41953,11/10/14,10,11,2014,Coolidge,AZ,"Coolidge, AZ",-111.5315133,32.9592895,city,,Amazing UFOS caught on tape!!
41953,11/10/14,10,11,2014,Durand,MI,"Durand, MI",-83.9845105,42.911913,city,Unknown,"I saw a bright flash pass in front heading east as I left my driveway.
It was moving twice the speed of an airplane and even though"
41952,11/9/14,9,11,2014,Tampa,FL,"Tampa, FL",-82.458444,27.9477595,city,Circle,We saw 4 orange round ufos near each other and 3 more orange ufos flying toward them. We did not hear any engine noise.
41952,11/9/14,9,11,2014,Houston,TX,"Houston, TX",-95.52668411,29.974291,city,Fireball,Observed very bright orange lights moving at the same altitude across the sky at normal aircraft speeds till they quickly faded.
41952,11/9/14,9,11,2014,Anderson,MO,"Anderson, MO",-94.44355,36.650627,city,Changing,A shape changing object with the appearence of oval to stingray traveled over our heads from east to west
41952,11/9/14,9,11,2014,Collinsville,IL,"Collinsville, IL",-89.9845476,38.6703267,city,Other,Large T formation of objects. Fast moving. Amazing.
